Id,SalePrice,LotArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,LotConfig,BldgType,YearBuilt,YearRemodAdd,Foundation,CentralAir,KitchenQual,PavedDrive,YrSold
961,116500,7207,858,858,0,1,0,2,4,0,0,117,0,0,0,0,0,Inside,1Fam,1958,2008,CBlock,Y,TA,Y,2010
962,272000,12227,1330,1542,1330,2,1,4,11,1,2,550,282,0,0,0,0,Corner,1Fam,1977,1995,CBlock,Y,TA,Y,2008
963,155000,2308,804,804,744,2,1,3,7,1,2,48,0,0,0,0,0,Corner,TwnhsE,1976,1976,CBlock,Y,Gd,Y,2007
964,239000,11923,1800,1800,0,2,0,2,7,0,2,288,136,0,0,0,0,Corner,1Fam,2007,2007,PConc,Y,Ex,Y,2009
965,214900,11316,817,824,1070,2,1,4,8,1,2,0,40,0,0,0,0,Corner,1Fam,2002,2003,PConc,Y,Gd,Y,2010
966,178900,10237,783,783,701,2,1,3,8,1,2,0,72,0,0,0,0,Inside,1Fam,2005,2007,PConc,Y,Gd,Y,2007
967,160000,9600,728,976,332,1,1,2,7,2,1,0,70,0,0,0,0,Inside,1Fam,1940,1950,BrkTil,Y,TA,Y,2009
968,135000,7390,1098,1098,0,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1955,1955,CBlock,Y,TA,Y,2008
969,37900,5925,600,600,368,1,0,2,6,0,0,0,0,0,0,0,0,Inside,1Fam,1910,1950,BrkTil,N,TA,Y,2009
970,140000,10382,588,1095,0,1,0,2,6,0,1,0,0,0,0,0,0,Inside,2fmCon,1958,1958,CBlock,Y,TA,Y,2006
971,135000,10800,720,720,472,1,1,4,6,0,0,0,0,0,0,0,0,Inside,1Fam,1949,1950,CBlock,N,TA,Y,2006
972,173000,2268,764,764,862,2,0,2,6,0,2,0,27,0,0,0,0,Inside,Twnhs,2003,2004,PConc,Y,Gd,Y,2009
973,99500,7892,918,918,0,2,0,2,5,1,1,28,0,0,0,0,0,Inside,TwnhsE,1979,1979,CBlock,Y,TA,Y,2010
974,182000,11639,1428,1428,0,2,0,3,6,0,2,0,120,0,0,0,0,Corner,1Fam,2007,2008,PConc,Y,Gd,Y,2008
975,167500,11414,728,1136,883,1,0,3,8,0,2,509,135,0,0,0,0,Corner,1Fam,1910,1993,BrkTil,N,Gd,Y,2009
976,165000,2651,673,673,709,2,1,3,6,0,2,153,50,0,0,0,0,FR2,Twnhs,2000,2000,PConc,Y,Gd,Y,2006
977,85500,5900,440,869,0,1,0,2,4,0,0,0,0,0,0,0,0,Inside,1Fam,1923,1958,PConc,Y,Fa,Y,2006
978,199900,4274,1241,1241,0,1,1,1,4,0,2,0,116,0,0,0,0,Inside,TwnhsE,2006,2007,PConc,Y,Gd,Y,2007
979,110000,9450,894,894,0,1,0,3,5,0,2,0,0,0,0,0,0,Inside,1Fam,1954,1954,CBlock,Y,TA,Y,2007
980,139000,8816,1121,1121,0,1,0,3,5,0,2,0,80,0,0,0,0,Corner,1Fam,1963,1963,PConc,Y,TA,Y,2009
981,178400,12122,944,999,0,1,0,3,6,0,2,144,76,0,0,0,0,Corner,1Fam,1961,2007,CBlock,Y,Ex,Y,2008
982,336000,12203,1225,1276,1336,2,1,4,8,1,3,250,0,0,0,0,0,Corner,1Fam,1998,1999,PConc,Y,Gd,Y,2009
983,159895,3182,1266,1266,0,2,0,2,6,1,2,100,16,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2008
984,255900,11250,1128,1149,1141,2,1,4,9,1,2,0,0,0,0,0,0,Corner,1Fam,2002,2002,PConc,Y,Gd,Y,2008
985,126000,10125,0,1302,432,2,0,4,8,0,2,0,0,0,0,0,0,Inside,Duplex,1977,1977,CBlock,Y,Gd,Y,2009
986,125000,10880,1164,1164,0,1,0,3,5,0,1,0,48,0,0,0,0,Inside,2fmCon,1950,1950,CBlock,N,TA,Y,2008
987,117000,5310,485,1001,634,1,0,2,5,0,1,394,0,0,0,0,0,Corner,1Fam,1910,2003,CBlock,Y,Gd,Y,2006
988,395192,10159,1930,1940,0,2,1,3,8,1,3,168,95,0,0,0,0,Inside,1Fam,2009,2010,PConc,Y,Ex,Y,2010
989,195000,12046,848,1118,912,2,1,4,8,1,2,0,224,0,0,0,0,Inside,1Fam,1976,1976,CBlock,Y,Gd,Y,2007
990,197000,8125,770,778,798,2,1,3,6,0,2,0,50,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2006
991,348000,9452,1396,1407,985,2,1,3,7,1,3,0,70,0,0,0,0,Inside,1Fam,1997,1998,PConc,Y,Gd,Y,2006
992,168000,17671,916,916,826,1,1,4,8,1,2,0,169,0,0,0,0,Corner,1Fam,1882,1986,BrkTil,Y,Gd,P,2009
993,187000,9760,822,1020,831,2,1,3,7,1,2,239,42,0,0,0,0,Inside,1Fam,1964,1993,CBlock,Y,Gd,Y,2007
994,173900,8846,750,750,750,2,1,3,6,0,2,0,35,0,0,0,0,Inside,1Fam,2005,2006,PConc,Y,Gd,Y,2006
995,337500,12456,1700,1718,0,2,0,3,7,1,3,216,48,0,0,0,0,FR2,1Fam,2006,2007,PConc,Y,Ex,Y,2009
996,121600,4712,747,774,456,1,1,3,5,0,1,0,57,0,0,63,0,Inside,1Fam,1946,1950,CBlock,Y,TA,Y,2006
997,136500,10659,1050,1050,0,1,0,3,6,0,1,0,319,0,0,0,0,Inside,1Fam,1961,1961,CBlock,Y,TA,Y,2006
998,185000,11717,1442,1442,0,2,0,2,6,1,2,371,0,0,0,0,0,Inside,1Fam,1970,1970,CBlock,Y,TA,Y,2009
999,91000,9786,1007,1077,0,1,0,3,6,1,1,0,100,48,0,0,0,Inside,1Fam,1922,1950,BrkTil,N,TA,P,2006
1000,206000,6762,1187,1208,0,2,0,2,6,0,2,105,61,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2010
1001,82000,10206,0,944,0,1,0,2,4,0,2,0,0,0,0,0,0,Corner,1Fam,1952,1952,Slab,N,Fa,Y,2009
1002,86000,5400,691,691,0,1,0,2,4,0,1,0,20,94,0,0,0,Corner,1Fam,1920,1950,BrkTil,Y,Ex,N,2007
1003,232000,11957,1574,1574,0,2,0,3,7,1,3,144,104,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2008
1004,136905,11500,1680,1680,0,2,0,4,8,0,2,0,0,0,0,0,0,Corner,Duplex,1976,1976,CBlock,Y,TA,Y,2007
1005,181000,3182,1346,1504,0,2,0,1,7,1,2,156,0,0,0,0,0,Inside,TwnhsE,2005,2006,PConc,Y,Gd,Y,2009
1006,149900,8385,985,985,0,2,0,3,6,0,1,210,0,0,0,0,0,Inside,1Fam,1977,1977,CBlock,Y,TA,Y,2008
1007,163500,12155,1657,1657,0,2,0,3,7,1,2,0,0,0,0,147,0,Inside,1Fam,1970,1970,CBlock,Y,TA,Y,2007
1008,88000,2217,546,546,546,1,1,3,6,0,1,238,0,0,0,0,0,Inside,TwnhsE,1970,1970,CBlock,Y,TA,Y,2009
1009,240000,12118,1710,1710,0,2,0,3,7,1,2,100,48,0,0,180,0,CulDSac,1Fam,2004,2005,PConc,Y,Gd,Y,2009
1010,102000,6000,1008,1008,0,2,0,4,7,0,0,0,0,138,0,0,0,Inside,1Fam,1926,1950,BrkTil,Y,TA,P,2006
1011,135000,21286,720,720,551,2,0,4,7,1,1,0,0,108,0,0,0,Inside,1Fam,1948,1950,CBlock,Y,TA,Y,2008
1012,100000,9825,0,1664,0,2,0,4,8,0,0,0,0,0,0,0,0,Inside,Duplex,1965,1965,CBlock,N,TA,Y,2010
1013,165000,10592,602,900,602,1,1,3,7,2,1,96,0,112,0,53,0,Inside,1Fam,1923,1996,PConc,Y,Gd,Y,2007
1014,85000,7200,1022,1022,0,1,0,2,4,0,1,0,30,226,0,0,0,Inside,1Fam,1910,2006,BrkTil,N,TA,Y,2009
1015,119200,11664,1082,1082,0,1,0,2,5,1,1,0,130,0,0,0,0,Inside,1Fam,1948,1950,CBlock,Y,TA,Y,2007
1016,227000,8400,810,810,855,2,1,3,6,0,2,0,45,0,0,0,0,Inside,1Fam,2001,2001,PConc,Y,Gd,Y,2009
1017,203000,11883,1504,1504,0,2,0,3,6,1,2,115,66,0,0,0,0,Inside,1Fam,1996,1996,PConc,Y,Gd,Y,2009
1018,187500,5814,1220,1360,0,1,0,1,4,1,2,63,0,0,0,0,0,CulDSac,TwnhsE,1984,1984,CBlock,Y,Gd,Y,2009
1019,160000,10784,384,802,670,2,1,3,7,1,2,164,0,0,0,0,0,FR2,1Fam,1991,1992,PConc,Y,Gd,Y,2007
1020,213490,3013,1362,1506,0,2,0,2,6,1,2,142,20,0,0,0,0,Inside,TwnhsE,2005,2005,PConc,Y,Gd,Y,2006
1021,176000,7024,1132,1132,0,1,1,2,5,0,2,252,64,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Gd,Y,2008
1022,194000,7406,1199,1220,0,2,0,2,6,0,2,105,54,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2006
1023,87000,9439,912,912,336,1,0,2,6,0,1,0,0,192,0,0,0,Inside,1Fam,1930,1950,CBlock,Y,TA,Y,2007
1024,191000,3182,1346,1504,0,2,0,2,7,1,2,156,20,0,0,0,0,Inside,TwnhsE,2005,2006,PConc,Y,Gd,Y,2008
1025,287000,15498,1565,2898,0,2,0,2,10,1,2,0,72,174,0,0,0,Corner,1Fam,1976,1976,CBlock,Y,Gd,Y,2008
1026,112500,7700,882,882,0,1,0,3,5,0,2,96,0,0,0,0,0,Corner,1Fam,1972,1972,CBlock,Y,TA,Y,2007
1027,167500,9300,1268,1264,0,1,0,3,6,2,2,0,0,0,0,143,0,Inside,1Fam,1960,1960,CBlock,Y,TA,Y,2010
1028,293077,9520,1638,1646,0,2,0,3,7,1,3,192,44,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Gd,Y,2008
1029,105000,9492,768,968,408,1,0,3,6,1,1,0,0,0,0,0,0,Inside,1Fam,1941,1950,CBlock,Y,TA,Y,2007
1030,118000,1680,672,672,546,1,1,3,7,0,1,0,28,0,0,0,0,Inside,Twnhs,1972,1972,CBlock,Y,TA,Y,2006
1031,160000,7082,686,948,980,2,0,5,10,0,0,0,0,228,0,0,0,Inside,2fmCon,1916,1995,PConc,Y,TA,N,2006
1032,197000,15863,824,1687,998,2,1,5,12,2,2,136,63,0,0,0,0,Corner,1Fam,1920,1970,BrkTil,Y,TA,Y,2009
1033,310000,14541,1338,1352,1168,2,1,5,10,1,3,209,55,0,0,0,0,Corner,1Fam,1993,1993,PConc,Y,Gd,Y,2006
1034,230000,8125,1654,1654,0,2,0,3,6,0,3,0,136,0,0,0,0,Inside,1Fam,2002,2002,PConc,Y,Gd,Y,2006
1035,119750,6305,920,954,0,1,0,2,5,1,1,0,0,0,0,0,0,Inside,1Fam,1938,1950,PConc,Y,Fa,Y,2007
1036,84000,11500,0,845,0,1,0,3,5,0,1,186,0,0,0,0,0,CulDSac,1Fam,1957,1957,Slab,N,TA,N,2009
1037,315500,12898,1620,1620,0,2,0,2,6,1,3,228,0,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Ex,Y,2009
1038,287000,9240,1055,1055,1208,2,1,3,7,1,2,0,45,0,0,189,0,Inside,1Fam,2001,2002,PConc,Y,Gd,Y,2008
1039,97000,1533,546,798,546,1,1,3,6,1,0,0,0,0,0,0,0,Inside,Twnhs,1970,2008,CBlock,Y,TA,Y,2009
1040,80000,1477,630,630,0,1,0,1,3,0,1,0,0,0,0,0,0,Inside,TwnhsE,1970,1970,CBlock,Y,TA,Y,2009
1041,155000,13125,1134,1803,0,2,0,3,8,1,2,0,0,0,0,0,0,Corner,1Fam,1957,2000,CBlock,Y,TA,Y,2006
1042,173000,9130,800,800,832,1,1,4,7,0,2,0,40,0,0,0,0,Inside,1Fam,1966,2000,CBlock,Y,Gd,Y,2008
1043,196000,5381,1306,1306,0,2,0,1,5,1,2,170,63,0,0,0,0,Inside,Twnhs,2005,2005,PConc,Y,Gd,Y,2009
1044,262280,11839,1475,1532,797,2,1,4,10,1,2,192,121,0,0,0,0,Inside,1Fam,1990,1990,PConc,Y,Gd,Y,2008
1045,278000,9600,2524,2524,0,2,1,4,9,1,2,474,120,0,0,0,0,Inside,1Fam,1981,1981,PConc,Y,Gd,Y,2009
1046,139600,13680,0,1733,0,2,0,4,8,1,2,0,0,0,0,0,0,CulDSac,1Fam,1955,1955,Slab,Y,TA,Y,2009
1047,556581,16056,1992,1992,876,3,1,4,11,1,3,214,108,0,0,0,0,Inside,1Fam,2005,2006,PConc,Y,Ex,Y,2006
1048,145000,9245,990,990,0,1,0,3,5,0,2,0,0,0,0,0,0,Inside,1Fam,1994,1995,PConc,Y,TA,Y,2008
1049,115000,21750,0,1771,0,1,0,3,9,1,2,0,0,0,0,0,0,Inside,1Fam,1960,2006,Slab,Y,TA,Y,2009
1050,84900,11100,0,930,0,1,0,2,6,0,1,0,0,0,0,0,0,Inside,1Fam,1946,2006,CBlock,Y,Gd,Y,2010
1051,176485,8993,1302,1302,0,2,0,3,6,0,2,0,22,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
1052,200141,11175,1316,1316,0,2,0,3,6,1,2,0,20,0,0,0,0,Corner,1Fam,2007,2007,PConc,Y,Gd,Y,2007
1053,165000,9500,816,1127,850,1,1,4,9,1,2,0,52,0,0,0,0,Corner,1Fam,1964,1978,CBlock,Y,TA,Y,2007
1054,144500,8562,1216,1526,0,1,0,4,7,1,1,116,78,0,0,0,0,Inside,1Fam,1957,2002,CBlock,Y,TA,Y,2010
1055,255000,11367,1065,1091,898,2,1,3,7,1,2,199,60,0,0,0,0,Corner,1Fam,2002,2002,PConc,Y,Gd,Y,2006
1056,180000,11361,1193,1523,0,2,0,3,7,1,2,0,0,0,0,189,0,Inside,1Fam,1976,1976,CBlock,Y,TA,Y,2008
1057,185850,7052,1364,1364,0,2,0,2,6,1,2,192,36,0,0,0,0,Inside,TwnhsE,2005,2005,PConc,Y,Gd,Y,2006
1058,248000,29959,973,979,871,2,1,3,7,1,2,168,98,0,0,0,0,FR2,1Fam,1994,1994,PConc,Y,Gd,Y,2009
1059,335000,11308,1104,1130,1054,2,1,3,10,1,3,0,102,0,0,0,0,Inside,1Fam,2008,2008,PConc,Y,Ex,Y,2009
1060,220000,11275,854,1096,895,1,1,3,7,1,2,0,0,19,0,0,0,Corner,1Fam,1932,1950,CBlock,Y,TA,Y,2007
1061,213500,4920,1338,1338,0,2,0,2,6,0,2,0,0,170,0,0,0,Inside,TwnhsE,2001,2001,PConc,Y,Gd,Y,2010
1062,81000,18000,894,894,0,1,0,2,6,0,3,0,20,0,0,0,0,Inside,1Fam,1935,1950,CBlock,Y,TA,Y,2008
1063,90000,13600,662,1422,915,2,0,5,10,0,2,0,57,0,0,0,0,Inside,2fmCon,1900,1950,BrkTil,N,TA,Y,2007
1064,110500,6000,1103,1103,0,1,0,2,5,1,2,166,120,0,0,0,0,Inside,1Fam,1925,1980,BrkTil,Y,Gd,Y,2006
1065,154000,11000,1154,1154,0,1,1,3,6,1,2,0,58,0,0,0,0,CulDSac,1Fam,1966,1966,CBlock,Y,TA,Y,2009
1066,328000,14000,1306,1306,954,2,1,3,7,0,2,296,44,0,0,0,0,Inside,1Fam,1996,1997,PConc,Y,Gd,Y,2010
1067,178000,7837,799,799,772,2,1,3,7,1,2,0,40,0,0,0,0,Inside,1Fam,1993,1994,PConc,Y,TA,Y,2009
1068,167900,9760,780,798,813,1,1,4,7,0,2,328,128,0,0,189,0,Inside,1Fam,1964,1964,CBlock,Y,TA,Y,2008
1069,151400,3964,942,1291,1230,2,1,5,10,1,2,728,20,0,0,0,0,Inside,TwnhsE,1973,1973,CBlock,Y,TA,Y,2006
1070,135000,9600,845,893,0,1,0,2,4,0,2,0,0,0,0,0,0,Inside,1Fam,1949,2003,CBlock,Y,Gd,Y,2007
1071,135000,10152,1048,1048,0,1,0,3,6,0,1,0,20,0,0,192,0,Inside,1Fam,1956,1956,CBlock,Y,TA,Y,2007
1072,154000,11700,727,829,727,1,1,4,8,0,2,0,0,0,0,0,0,Inside,1Fam,1968,1968,CBlock,Y,TA,Y,2009
1073,91500,7585,810,1002,454,1,0,4,7,1,1,0,0,0,0,0,0,Inside,1Fam,1948,1950,CBlock,Y,TA,P,2006
1074,159500,7950,690,698,728,1,1,3,6,0,2,252,0,0,0,0,0,Corner,1Fam,1977,1977,CBlock,Y,TA,Y,2009
1075,194000,8556,1240,1240,0,2,0,2,5,0,3,140,93,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2007
1076,219500,13125,800,960,780,1,1,3,6,2,1,0,0,0,0,0,0,Inside,1Fam,1940,1984,CBlock,Y,TA,Y,2007
1077,170000,10800,796,1096,370,2,0,3,7,1,2,436,21,0,0,0,0,Inside,1Fam,1936,1989,CBlock,Y,Gd,Y,2006
1078,138800,15870,1096,1096,0,1,0,3,6,0,1,240,32,0,0,0,0,Corner,1Fam,1969,1969,CBlock,Y,TA,Y,2006
1079,155900,4435,848,848,0,1,0,1,3,1,2,140,0,0,0,0,0,Inside,TwnhsE,2004,2004,PConc,Y,Gd,Y,2006
1080,126000,8775,990,990,0,1,0,3,5,0,1,0,64,0,0,0,0,Inside,1Fam,1994,1994,PConc,Y,TA,Y,2007
1081,145000,11040,1258,1258,0,2,0,3,5,0,2,55,0,0,216,0,0,Inside,1Fam,1971,2004,CBlock,Y,Gd,Y,2008
1082,133000,7500,1040,1040,0,1,1,3,5,0,1,0,0,220,0,0,0,Corner,1Fam,1963,1963,CBlock,Y,TA,Y,2010
1083,192000,8749,1459,1459,0,2,0,3,6,1,2,192,39,0,0,0,0,Inside,1Fam,2002,2002,PConc,Y,Gd,Y,2007
1084,160000,8800,1251,1251,0,1,0,3,6,2,1,0,116,0,0,0,0,Inside,1Fam,1964,1964,CBlock,Y,TA,Y,2006
1085,187500,13031,691,691,807,2,1,3,6,1,2,315,44,0,0,0,0,Corner,1Fam,1995,1996,PConc,Y,TA,Y,2006
1086,147000,9069,936,996,0,1,0,2,5,0,2,120,0,0,0,0,0,Inside,1Fam,1992,1992,PConc,Y,Gd,Y,2010
1087,83500,1974,546,546,546,1,1,3,6,0,1,120,96,0,0,0,0,Inside,TwnhsE,1973,1973,CBlock,Y,TA,Y,2010
1088,252000,10574,1082,1082,871,2,1,3,9,1,3,160,50,0,0,0,0,Inside,1Fam,2005,2006,PConc,Y,Gd,Y,2009
1089,137500,2522,970,970,739,2,0,3,7,0,2,0,40,0,0,0,0,Inside,Twnhs,2004,2004,PConc,Y,Gd,Y,2006
1090,197000,3316,1247,1247,0,1,1,1,4,1,2,0,84,0,0,0,0,Inside,TwnhsE,2005,2005,PConc,Y,Gd,Y,2006
1091,92900,8544,0,1040,0,2,0,2,6,0,2,0,0,0,0,0,0,Corner,Duplex,1950,1950,Slab,N,TA,Y,2009
1092,160000,2160,600,624,628,2,1,2,4,0,2,0,48,0,0,0,0,Inside,Twnhs,1999,2000,PConc,Y,Gd,Y,2008
1093,136500,8400,1181,1390,304,2,0,4,7,1,2,342,0,128,0,0,0,Inside,1Fam,1925,1950,PConc,Y,TA,Y,2008
1094,146000,9230,864,1200,0,1,1,1,6,0,2,0,64,0,0,0,0,Corner,1Fam,1965,1998,CBlock,Y,Gd,Y,2006
1095,129000,5868,936,936,0,1,0,2,4,0,1,0,0,80,0,160,0,Inside,1Fam,1956,2000,CBlock,Y,TA,Y,2010
1096,176432,9317,1314,1314,0,2,0,3,6,1,2,0,22,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2007
1097,127000,6882,684,773,582,1,1,3,7,0,0,136,0,115,0,0,0,Inside,1Fam,1914,2006,PConc,Y,Gd,Y,2007
1098,170000,3696,1074,1088,0,1,1,2,5,0,2,0,74,137,0,0,0,Inside,TwnhsE,1986,1986,CBlock,Y,Gd,Y,2007
1099,128000,6000,672,757,567,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1936,1950,BrkTil,Y,TA,Y,2009
1100,157000,11880,1271,1601,0,2,0,3,7,1,2,0,0,0,0,0,0,Inside,1Fam,1978,1978,CBlock,Y,TA,Y,2009
1101,60000,8400,290,438,0,1,0,1,3,0,1,0,0,0,0,0,0,Inside,1Fam,1920,1950,CBlock,N,Fa,N,2009
1102,119500,9758,950,950,0,1,0,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1971,1971,CBlock,Y,TA,Y,2007
1103,135000,7000,1010,1134,0,1,0,2,6,0,1,0,16,0,0,0,0,Inside,1Fam,1960,2002,CBlock,Y,TA,Y,2007
1104,159500,8910,655,1194,0,1,0,3,6,1,2,0,0,192,0,0,0,Corner,1Fam,1959,1959,CBlock,Y,TA,Y,2006
1105,106000,2016,630,630,672,2,1,3,6,0,2,0,0,0,0,0,0,Inside,TwnhsE,1970,1970,CBlock,Y,TA,Y,2007
1106,325000,12256,1463,1500,1122,2,1,3,9,2,2,186,32,0,0,0,0,Corner,1Fam,1994,1995,PConc,Y,Gd,Y,2010
1107,179900,10357,910,1442,0,2,0,3,6,1,2,0,244,0,0,0,0,Corner,1Fam,1990,1991,PConc,Y,Gd,Y,2007
1108,274725,23257,868,887,1134,2,1,3,9,1,2,0,100,0,0,0,0,CulDSac,1Fam,2006,2006,PConc,Y,Gd,Y,2006
1109,181000,8063,924,948,742,2,1,3,7,1,2,100,48,0,0,0,0,Inside,1Fam,2000,2000,PConc,Y,TA,Y,2007
1110,280000,11362,1836,1836,0,2,0,3,7,1,3,125,185,0,0,0,0,Inside,1Fam,2004,2005,PConc,Y,Gd,Y,2009
1111,188000,8000,773,773,885,2,1,3,8,1,2,224,84,0,0,0,0,Inside,1Fam,1995,1996,PConc,Y,TA,Y,2008
1112,205000,10480,803,1098,866,2,1,4,8,1,2,0,69,0,0,0,0,Inside,1Fam,1976,1976,CBlock,Y,TA,Y,2008
1113,129900,7100,816,816,0,1,0,2,5,0,1,0,0,0,0,0,0,Corner,1Fam,1957,1957,CBlock,Y,TA,Y,2006
1114,134500,8923,1008,1008,0,1,0,2,6,0,1,0,18,0,0,0,0,Inside,1Fam,1953,2006,CBlock,Y,Gd,Y,2007
1115,117000,5400,833,833,0,1,0,2,4,0,1,0,0,0,0,0,0,Inside,1Fam,1954,2000,CBlock,Y,Gd,Y,2006
1116,318000,12085,1734,1734,0,2,0,3,7,1,3,0,0,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Ex,Y,2007
1117,184100,7750,408,779,640,2,1,3,7,1,2,120,0,0,0,0,0,Inside,1Fam,2002,2002,PConc,Y,Gd,Y,2009
1118,130000,9764,894,894,0,1,0,3,5,0,2,0,0,0,0,0,0,FR2,1Fam,1967,2003,CBlock,Y,Gd,Y,2008
1119,140000,13825,533,1021,580,1,0,3,6,0,1,280,34,0,0,0,0,Inside,1Fam,1958,1987,CBlock,Y,TA,Y,2008
1120,133700,7560,1040,1040,0,1,0,3,6,0,1,140,0,252,0,0,0,Inside,1Fam,1959,1959,CBlock,Y,TA,Y,2006
1121,118400,8263,1012,1012,0,1,0,2,6,1,1,0,22,112,0,0,0,Inside,1Fam,1920,1950,BrkTil,Y,TA,Y,2007
1122,212900,10084,1552,1552,0,2,0,3,7,0,3,144,20,0,0,0,0,Inside,1Fam,2005,2006,PConc,Y,Gd,Y,2006
1123,112000,8926,672,960,0,1,0,3,5,0,1,64,0,0,0,160,0,Corner,1Fam,1956,1956,CBlock,Y,TA,Y,2009
1124,118000,9405,698,698,0,1,0,2,4,0,0,0,200,0,0,0,0,Inside,1Fam,1947,2008,CBlock,Y,TA,Y,2009
1125,163900,9125,384,812,670,2,1,3,7,1,2,100,25,0,0,0,0,Inside,1Fam,1992,1992,PConc,Y,Gd,Y,2007
1126,115000,10434,1005,1005,0,1,0,2,5,1,2,0,0,0,0,0,0,Inside,1Fam,1955,1955,CBlock,Y,Fa,Y,2009
1127,174000,3684,1373,1555,0,2,0,2,7,1,3,143,20,0,0,0,0,Inside,TwnhsE,2007,2007,PConc,Y,Gd,Y,2009
1128,259000,14572,1530,1530,0,2,0,3,7,1,3,144,36,0,0,0,0,Corner,1Fam,2004,2004,PConc,Y,Gd,Y,2007
1129,215000,11796,847,847,1112,2,1,4,8,1,2,100,48,0,0,0,0,Inside,1Fam,2004,2005,PConc,Y,Gd,Y,2007
1130,140000,7200,936,936,0,1,0,2,4,0,2,49,0,0,0,0,0,Inside,Duplex,1980,1980,CBlock,Y,TA,Y,2007
1131,135000,7804,1122,1328,653,2,0,4,7,2,2,431,44,0,0,0,0,Inside,1Fam,1928,1950,BrkTil,Y,Gd,Y,2009
1132,93500,10712,974,974,0,1,0,3,5,0,0,0,28,0,0,0,0,Inside,1Fam,1991,1992,PConc,Y,TA,Y,2007
1133,117500,9900,1008,1178,1032,2,0,5,8,0,1,0,48,0,0,0,0,Inside,1Fam,1880,1950,BrkTil,Y,Fa,N,2007
1134,239500,9828,1128,1142,878,2,1,3,8,1,2,0,155,0,0,0,0,Inside,1Fam,1995,1995,PConc,Y,Gd,Y,2009
1135,169000,8773,916,916,684,2,1,3,7,1,2,100,38,0,0,0,0,Inside,1Fam,1997,1997,PConc,Y,TA,Y,2007
1136,102000,6180,960,986,0,1,0,2,5,1,1,0,128,0,0,0,0,Corner,1Fam,1926,1950,BrkTil,N,TA,Y,2007
1137,119000,9600,1032,1032,220,1,0,3,6,0,1,0,0,96,0,0,0,Inside,1Fam,1950,1950,CBlock,Y,TA,Y,2008
1138,94000,6342,780,780,240,1,0,2,6,0,0,0,0,176,0,0,0,Inside,1Fam,1875,1996,CBlock,N,TA,N,2010
1139,196000,9819,1567,1567,0,2,0,2,5,2,2,264,32,0,0,0,0,Inside,1Fam,1977,1977,PConc,Y,Gd,Y,2009
1140,144000,8731,915,1167,0,1,0,3,6,1,2,0,0,216,0,126,0,Inside,1Fam,1920,1950,BrkTil,Y,TA,Y,2007
1141,139000,7350,952,952,0,1,0,2,4,0,2,0,0,0,0,0,0,Corner,1Fam,1951,1951,CBlock,Y,TA,Y,2008
1142,197500,10304,780,1088,780,2,1,4,9,1,2,448,96,0,0,0,0,CulDSac,1Fam,1976,1976,CBlock,Y,Gd,Y,2009
1143,424870,9965,1466,1466,1362,3,0,4,11,1,3,125,144,0,0,0,0,Inside,1Fam,2006,2007,PConc,Y,Gd,Y,2007
1144,80000,9000,1006,1006,0,1,0,3,5,0,0,0,24,0,0,0,0,Inside,1Fam,1959,1959,CBlock,Y,TA,Y,2008
1145,80000,12180,672,672,252,1,0,2,5,0,1,0,0,0,0,0,0,Inside,2fmCon,1941,1950,BrkTil,N,Fa,Y,2010
1146,149000,6240,1042,1042,534,1,0,3,8,1,1,0,0,0,0,0,0,Inside,1Fam,1928,1950,BrkTil,Y,TA,Y,2006
1147,180000,11200,1298,1298,0,2,0,3,5,1,2,165,26,0,0,0,0,Inside,1Fam,1985,1985,CBlock,Y,Gd,Y,2006
1148,174500,12000,704,860,704,1,1,3,7,1,1,0,0,0,0,0,0,Inside,1Fam,1941,1950,CBlock,Y,Fa,Y,2009
1149,116900,5700,572,572,539,1,0,2,5,1,1,0,0,176,0,0,0,Inside,1Fam,1926,1950,PConc,Y,TA,Y,2008
1150,143000,9000,650,832,650,1,0,3,7,0,2,0,0,0,0,0,0,Inside,1Fam,1920,1988,PConc,Y,TA,Y,2009
1151,124000,8280,932,932,0,1,0,2,4,1,1,0,0,214,0,0,0,Inside,1Fam,1950,1950,CBlock,Y,Gd,Y,2007
